variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0069,release_a,Standard admission and Release A pathway.,5.0,release_b,4.0,0.006888807285577059,0.33458080887794495
V0070,release_a,Standard admission and Release A pathway.,5.0,release_d,2.0,0.19213759899139404,0.3402844965457916
V0071,release_a,Complex stay ending in Release A before an eventual ER return.,7.0,release_d,5.0,0.5156633257865906,0.0008149051573127508
V0072,release_a,Standard admission ending in Release A.,4.0,release_c,4.0,0.33949875831604004,0.02642747573554516
V0073,release_a,Standard admission and Release A pathway.,5.0,release_b,4.0,0.016312068328261375,0.3346960246562958
V0074,release_a,Standard admission and Release A pathway.,8.0,release_b,4.0,0.6794148087501526,0.3476223945617676
V0075,release_c,Long-stay or complex admitted case involving intensive care (Admission IC) and repeated interventions.,8.0,release_a,4.0,0.49529507756233215,0.0016834265552461147
V0076,release_b,"The narrative concludes with Release B following admission, realizing the alternative discharge pathway.",2.0,release_a,2.0,0.35440078377723694,0.33370938897132874
V0077,release_b,"The narrative concludes with Release B, matching the alternative discharge pathway category.",5.0,release_a,4.0,0.24737389385700226,0.3457289934158325
V0078,release_a,"The narrative ends with Release A (followed by a return to ER), realizing the standard release pathway.",11.0,release_e,5.0,0.5081599354743958,0.007812818512320518
V0079,release_a,"The narrative concludes with Release A, matching the standard release pathway category.",7.0,release_b,4.0,0.19217415153980255,0.34032106399536133
V0080,release_a,"The narrative ends with Release A prior to returning to ER, matching the standard release pathway.",8.0,release_b,6.0,0.536124050617218,0.03577690199017525
V0081,,The narrative ends with IV Liquid and does not reach any release or discharge category.,,release_b,3.0,,0.3669639527797699
V0082,release_a,"The narrative concludes with Release A following admission, realizing the standard release pathway.",7.0,release_b,3.0,0.35666730999946594,0.3469698131084442
V0083,release_a,"The narrative concludes with Release A before returning to ER, matching the standard release pathway.",6.0,release_d,4.0,0.398125022649765,0.0022808730136603117
V0084,release_c,"The narrative concludes with Release C, matching the specialized release pathway for complex/long-stay admitted cases.",5.0,release_b,3.0,0.1383093148469925,0.33340534567832947
V0085,release_a,"The narrative concludes with Release A before a return to ER, aligning with the standard release pathway.",3.0,release_d,4.0,0.5281698107719421,0.0034540959168225527
V0086,release_a,"The narrative ends with Release A after admission, realizing the standard release pathway.",6.0,release_d,3.0,0.022976679727435112,0.3350217342376709
V0087,release_a,"The narrative concludes with Release A, realizing the standard release pathway.",5.0,release_c,5.0,0.12341758608818054,0.33558574318885803
V0088,,The narrative concludes with IV Antibiotics and does not reach any release or discharge outcome.,,release_a,4.0,,0.3839285373687744
V0089,release_a,"The narrative ends with Release A prior to a return to ER, realizing the standard release pathway.",9.0,release_d,6.0,0.5591852068901062,0.01238336879760027
V0090,release_a,"The narrative concludes with Release A following admission, matching the standard release pathway.",6.0,release_c,3.0,0.016220616176724434,0.3347874581813812
V0091,release_c,"The narrative ends with Release C following an extended sequence, realizing the specialized release pathway for complex cases.",13.0,release_a,8.0,0.08758944272994995,0.3336044251918793
V0092,,The narrative ends with LacticAcid and does not reach a discharge or release category.,,release_a,2.0,,0.09228887408971786
V0093,release_d,"The narrative concludes with Release D, realizing the alternative discharge routing category.",6.0,release_a,3.0,0.14002251625061035,0.3338777720928192
V0094,release_a,"The narrative ends with Release A before returning to the ER, aligning with the standard release pathway.",4.0,release_c,3.0,0.3975992202758789,0.0017550437478348613
V0095,release_a,"The narrative concludes with Release A, matching the standard release pathway.",5.0,release_e,2.0,0.03296327963471413,0.33716580271720886
V0096,release_a,"The narrative ends with Release A following admission, realizing the standard release pathway.",6.0,release_b,3.0,0.35040995478630066,0.3675326108932495
V0097,release_a,"The narrative concludes with Release A after admission, matching the standard release pathway.",4.0,release_b,3.0,0.1248444989323616,0.3370126783847809
V0098,release_a,"The narrative ends with Release A prior to a return to ER, realizing the standard release pathway.",9.0,release_d,3.0,0.6769846081733704,0.23451322317123413
V0099,release_a,"The narrative concludes with Release A following admission, aligning with the standard release pathway.",4.0,release_b,3.0,0.1192627027630806,0.3333558142185211
V0100,release_a,"The narrative ends with Release A after admission, matching the standard release pathway.",4.0,release_b,1.0,0.017345262691378593,0.3336627781391144
V0101,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",8.0,release_d,6.0,0.428542822599411,0.00861735362559557
V0102,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",4.0,release_c,3.0,0.12903514504432678,0.33377695083618164
V0103,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",6.0,release_d,5.0,0.1390811651945114,0.33426615595817566
V0104,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",9.0,release_b,4.0,0.7465649247169495,0.33464565873146057
V0105,release_b,"The narrative concludes with Release B, representing the alternative discharge pathway.",9.0,release_a,4.0,0.021725786849856377,0.3333390951156616
V0106,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",9.0,release_c,3.0,0.16764695942401886,0.3368864953517914
V0107,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",6.0,release_b,6.0,0.0035044762771576643,0.3337821066379547
V0108,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",4.0,release_d,5.0,0.35489344596862793,0.011032790876924992
V0109,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",7.0,release_d,5.0,0.6267299056053162,0.11197053641080856
V0110,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",8.0,release_b,4.0,0.750601589679718,0.3359905481338501
V0111,,The narrative terminates at Admission NC and does not reach any release or discharge outcome.,,release_a,1.0,,0.0036192431580275297
V0112,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",4.0,release_b,4.0,0.5068762898445129,0.009601925499737263
V0113,release_b,"The narrative concludes with Release B, representing the alternative discharge pathway.",6.0,release_a,2.0,0.3651614487171173,0.3617938756942749
V0114,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",6.0,release_b,4.0,0.13490313291549683,0.3365785777568817
V0115,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",5.0,release_c,5.0,0.42925772070884705,0.009332234971225262
V0116,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",5.0,release_c,3.0,0.39195820689201355,0.0038859627675265074
V0117,release_d,"The narrative concludes with Release D, representing alternative discharge routing.",7.0,release_a,2.0,0.3800358474254608,0.006395623087882996
V0118,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",5.0,release_c,6.0,0.01813661865890026,0.3358060121536255
V0119,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",6.0,release_b,5.0,0.01124329213052988,0.3333382308483124
V0120,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",9.0,release_c,5.0,0.5562000870704651,0.17297738790512085
V0121,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",5.0,release_c,4.0,0.3965645134449005,0.0007203731220215559
V0122,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",3.0,release_c,2.0,0.01828041858971119,0.3359498083591461
V0123,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",10.0,release_c,6.0,0.4726158678531647,0.00400783633813262
V0124,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",4.0,release_d,5.0,0.33562541007995605,0.030300823971629143
V0125,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",12.0,release_b,9.0,0.5404054522514343,0.04005826637148857
V0126,release_a,"The narrative concludes with Release A, matching the standard release pathway supporting discharge for admitted cases.",6.0,release_d,4.0,0.555956244468689,0.13412079215049744
V0127,,"The process ends with LacticAcid rather than a discharge or release event, so no release category applies.",,release_b,2.0,,0.3333404064178467
V0128,release_a,"The narrative records Release A, corresponding to the standard release pathway.",14.0,release_e,10.0,0.5275556445121765,0.02720847725868225
V0129,release_a,"The process concludes via Release A after inpatient admission, realizing the standard release pathway.",21.0,release_b,14.0,0.5539453029632568,0.01423734799027443
V0130,release_a,"The narrative concludes with Release A, matching the standard discharge pathway.",4.0,release_b,4.0,0.022658327594399452,0.3347034156322479
V0131,release_a,"The workflow ends with Release A, which realizes the standard release pathway.",9.0,release_d,5.0,0.6703898310661316,0.24110810458660126
V0132,,The narrative terminates at IV Antibiotics without any discharge or release event.,,release_b,4.0,,0.3541009724140167
V0133,,The process ends at IV Antibiotics and does not reach any release category.,,release_a,4.0,,0.3394845724105835
V0134,release_a,"The narrative includes Release A following admission, fitting the standard release pathway.",17.0,release_d,11.0,0.5782222747802734,0.0031509532127529383
V0135,release_a,"The process terminates with Release A, realizing the standard discharge pathway.",5.0,release_b,3.0,0.028969326987862587,0.33349481225013733
V0136,release_a,"The narrative concludes with Release A, aligning with the standard release pathway.",19.0,release_e,11.0,0.5286048054695129,0.0030190572142601013
V0137,,The variant ends at LacticAcid without proceeding to any discharge or release activity.,,release_a,2.0,,0.10903880000114441
V0138,release_c,"The narrative concludes specifically with Release C, realizing the specialized release pathway for complex or long-stay cases.",2.0,release_a,2.0,0.13761679828166962,0.33340248465538025
V0139,release_a,"The process ends with Release A, fitting the standard release pathway.",21.0,release_b,15.0,0.1773100048303604,0.3903258740901947
V0140,release_a,"The narrative terminates with Release A, realizing the standard release pathway.",7.0,release_b,7.0,0.5363624095916748,0.004738577641546726
V0141,release_a,"The workflow features Release A prior to a return to the ER, aligning with the standard release pathway.",8.0,release_c,7.0,0.519325315952301,0.0189781803637743
V0142,release_a,"The narrative concludes with Release A, matching the standard release pathway.",4.0,release_c,3.0,0.006700858008116484,0.33476877212524414
V0143,release_a,"The process ends with Release A, realizing the standard release pathway.",7.0,release_b,4.0,0.3451594114303589,0.02076682634651661
V0144,release_a,"The narrative records Release A, fitting the standard release pathway.",6.0,release_c,5.0,0.12485599517822266,0.33702418208122253
V0145,release_b,"The narrative terminates with Release B, realizing the alternative discharge pathway for admitted cases.",107.0,release_a,47.0,0.2256491780281067,0.3359471559524536
V0146,,The process ends at Leucocytes without reaching any discharge or release activity.,,release_a,4.0,,0.29986533522605896
V0147,release_b,"The workflow concludes with Release B, realizing the alternative discharge pathway.",5.0,release_a,2.0,0.0019673386123031378,0.3335767686367035
V0148,,The narrative ends at IV Antibiotics without any release event.,,release_a,2.0,,0.34093284606933594
V0149,release_a,"The process concludes with Release A, matching the standard release pathway.",7.0,release_b,5.0,0.016330717131495476,0.3346773386001587
V0150,release_b,"The narrative ends with Release B, realizing the alternative discharge pathway for admitted cases.",7.0,release_a,4.0,0.02203805185854435,0.33352211117744446
V0151,,"The narrative concludes with Release D, which does not match any of the standard release categories A, B, C, E, or F.",,release_a,8.0,,0.001840634853579104
V0152,release_a,"The narrative concludes with Release A, matching the standard release pathway supporting discharge for admitted cases.",9.0,release_b,6.0,0.3706689178943634,0.33369848132133484
V0153,release_a,"The narrative concludes with Release A, matching the standard release pathway.",8.0,release_b,3.0,0.35032597184181213,0.35031259059906006
V0154,release_a,"The narrative ends with Release A after an inpatient admission sequence, matching the standard release pathway.",5.0,release_c,5.0,0.5777906775474548,0.002719367854297161
V0155,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",5.0,release_d,4.0,0.540421187877655,0.008797337301075459
V0156,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",6.0,release_b,2.0,0.33504608273506165,0.3720165193080902
V0157,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",9.0,release_b,6.0,0.3645143508911133,0.0014119163388386369
V0158,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",4.0,release_c,3.0,0.11872053146362305,0.3338530361652374
V0159,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",6.0,release_c,6.0,0.11838003993034363,0.33419349789619446
V0160,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",5.0,release_d,5.0,0.4622470438480377,0.004806386306881905
V0161,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",7.0,release_b,6.0,0.5487111210823059,0.017087256535887718
V0162,release_b,"The narrative concludes with Release B, matching the alternative discharge pathway for admitted cases.",5.0,release_a,2.0,0.12079416960477829,0.33335936069488525
V0163,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",5.0,release_b,5.0,0.4064798057079315,0.005439475178718567
V0164,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",9.0,release_d,6.0,0.5066089034080505,0.006261757109314203
V0165,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",6.0,release_b,3.0,0.35267651081085205,0.34796205163002014
V0166,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",7.0,release_b,4.0,0.12041366100311279,0.3340848386287689
V0167,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",8.0,release_b,7.0,0.1369197517633438,0.3462560176849365
V0168,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",11.0,release_b,8.0,0.5277132391929626,0.02736610174179077
V0169,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",4.0,release_b,4.0,0.13482841849327087,0.3366532623767853
V0170,release_b,"The narrative concludes with Release B, matching the alternative discharge pathway.",7.0,release_c,3.0,0.1337714046239853,0.3337897062301636
V0171,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",7.0,release_d,6.0,0.3446788489818573,0.021247394382953644
V0172,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",17.0,release_c,8.0,0.36137890815734863,0.004547347780317068
V0173,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",8.0,release_d,5.0,0.024788381531834602,0.33683347702026367
V0174,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",45.0,release_b,22.0,0.490532785654068,0.009814383462071419
V0175,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",4.0,release_c,4.0,0.12505854666233063,0.3368663489818573
V0176,release_a,"The narrative culminates in Release A, representing the standard release pathway for admitted cases.",7.0,release_d,6.0,0.012723005376756191,0.33350467681884766
V0177,release_a,"The narrative culminates in Release A, representing the standard release pathway for admitted cases.",3.0,release_d,3.0,0.1307678073644638,0.33354225754737854
V0178,release_a,"The narrative culminates in Release A, representing the standard release pathway for admitted cases.",16.0,release_c,10.0,0.1316974014043808,0.3339240849018097
V0179,release_a,The narrative includes Release A before concluding with a return to the ER.,6.0,release_c,5.0,0.5246026515960693,0.007021170109510422
V0180,release_a,The narrative includes Release A before concluding with a return to the ER.,10.0,release_b,5.0,0.7158263325691223,0.23568369448184967
V0181,release_a,The narrative contains Release A as part of the care sequence for an admitted case.,9.0,release_b,6.0,0.33488237857818604,0.3349968194961548
V0182,release_a,The narrative concludes with Release A following admission.,18.0,release_c,12.0,0.16867946088314056,0.33389338850975037
V0183,release_a,The narrative features Release A before an eventual return to the ER.,10.0,release_d,7.0,0.49315914511680603,0.013016493059694767
V0184,release_a,The narrative ends with Release A for an admitted case.,5.0,release_b,4.0,0.2487332969903946,0.44497060775756836
V0185,release_a,The narrative terminates with Release A following standard admission.,17.0,release_c,11.0,0.17622941732406616,0.3336044251918793
V0186,release_a,The narrative concludes with Release A.,6.0,release_d,4.0,0.19394706189632416,0.33885976672172546
V0187,,The narrative ends abruptly at CRP without any discharge or release activity.,,release_a,4.0,,0.3404557704925537
V0188,release_a,The narrative concludes with Release A.,7.0,release_e,3.0,0.2540188729763031,0.44489288330078125
V0189,release_a,The narrative ends with Release A.,3.0,release_c,4.0,0.017526840791106224,0.33348122239112854
V0190,release_a,The narrative ends with Release A.,7.0,release_b,4.0,0.18365460634231567,0.33486512303352356
V0191,release_a,The narrative contains Release A prior to a subsequent return to the ER.,9.0,release_b,6.0,0.37324094772338867,0.007314686197787523
V0192,release_a,The narrative contains Release A before concluding with a return to the ER.,6.0,release_d,3.0,0.5553126931190491,0.023688888177275658
V0193,release_a,The narrative terminates with Release A.,9.0,release_d,6.0,0.007007239852100611,0.3369658291339874
V0194,release_a,The narrative concludes with Release A.,7.0,release_c,4.0,0.004112033639103174,0.33387282490730286
V0195,release_a,The narrative concludes with Release A.,6.0,release_e,6.0,0.022975211963057518,0.3350203037261963
V0196,release_e,"The narrative explicitly culminates in Release E, corresponding to Release E disposition scenarios.",24.0,release_d,15.0,0.37534478306770325,0.0017006737180054188
V0197,,The narrative terminates at Leucocytes without featuring a release or discharge event.,,release_a,2.0,,0.2737826108932495
V0198,release_a,The narrative concludes with Release A.,7.0,release_b,3.0,0.36338770389556885,0.3402493894100189
V0199,release_a,The narrative includes Release A before concluding with a return to the ER.,8.0,release_c,5.0,0.3642319440841675,0.0016942891525104642
V0200,release_a,The narrative contains Release A prior to an ER return.,3.0,release_d,4.0,0.3446849584579468,0.021241284906864166
V0201,release_a,"The narrative ends with Release A, supporting standard discharge for admitted cases.",22.0,release_d,13.0,0.5107381343841553,0.010391023941338062
V0202,release_a,"The narrative concludes with Release A, realizing the standard release pathway.",4.0,release_b,2.0,0.03572743013501167,0.3399299383163452
V0203,release_a,The process sequence ends with Release A prior to returning to ER.,7.0,release_b,6.0,0.3514786660671234,0.014447581022977829
V0204,release_a,"The trace terminates via Release A, fitting the standard release pathway.",4.0,release_d,2.0,0.01453226525336504,0.3342151343822479
V0205,release_d,"The narrative concludes with Release D, realizing alternative discharge routing for inpatient cases.",17.0,release_e,9.0,0.012281385250389576,0.33384642004966736
V0206,release_b,"The process terminates with Release B, representing an alternative discharge pathway.",5.0,release_a,3.0,0.36165082454681396,0.3340359926223755
V0207,release_a,"The narrative ends in Release A, aligning with the standard release pathway.",5.0,release_b,3.0,0.023259686306118965,0.33530476689338684
V0208,release_a,"The workflow completes with Release A, matching the standard discharge pathway.",8.0,release_c,8.0,0.1309460550546646,0.33372053503990173
V0209,release_a,The case is concluded with Release A.,7.0,release_b,2.0,0.3725452125072479,0.3346366882324219
V0210,release_a,The pathway terminates with Release A before a later ER return.,6.0,release_d,5.0,0.40527936816215515,0.006639937404543161
V0211,release_a,The narrative shows standard release via Release A.,5.0,release_d,3.0,0.38099586963653564,0.014848300255835056
V0212,release_a,The process sequence concludes with Release A.,6.0,release_c,5.0,0.4665276110172272,0.0005257689044810832
V0213,release_a,The trace ends with Release A.,9.0,release_d,5.0,0.6754417419433594,0.2360561490058899
V0214,release_a,The workflow concludes with Release A.,4.0,release_b,3.0,0.029877597466111183,0.3340801000595093
V0215,release_a,The narrative uses Release A to conclude the stay.,8.0,release_d,4.0,0.005709651857614517,0.3356682360172272
V0216,release_a,The variant concludes via Release A.,8.0,release_b,4.0,0.4960401952266693,0.015897588804364204
V0217,,The narrative terminates at IV Antibiotics without reaching any discharge or release category.,,release_a,4.0,,0.36824917793273926
V0218,release_b,"The process finishes with Release B, realizing the alternative discharge pathway.",14.0,release_a,10.0,0.197331503033638,0.33996978402137756
V0219,,The trace stops at Leucocytes and does not conclude with a release activity.,,release_a,2.0,,0.25392794609069824
V0220,release_a,The narrative records Release A prior to a post-discharge ER return.,5.0,release_d,4.0,0.3738143742084503,0.007888146676123142
V0221,release_a,The variant ends with Release A.,6.0,release_b,5.0,0.2601582705974579,0.44998446106910706
V0222,release_a,The process sequence concludes with Release A.,12.0,release_c,7.0,0.11626961827278137,0.3357127606868744
V0223,release_a,The narrative terminates with Release A.,2.0,release_c,3.0,0.22295308113098145,0.4474475383758545
V0224,release_a,The workflow concludes via Release A.,5.0,release_d,4.0,0.43993258476257324,0.02000712789595127
V0225,release_b,"The narrative ends with Release B, corresponding to the alternative discharge pathway.",7.0,release_a,4.0,0.25549080967903137,0.34730076789855957
V0226,release_a,"The narrative concludes with Release A, supporting discharge for admitted cases.",6.0,release_b,3.0,0.1361798644065857,0.33530184626579285
V0227,release_d,"The narrative concludes with Release D, representing an alternative discharge routing for inpatient cases.",7.0,release_a,3.0,0.336277037858963,0.00023641105508431792
V0228,release_a,"The narrative concludes with Release A, supporting standard discharge.",6.0,release_b,3.0,0.2226647585630417,0.44627413153648376
V0229,release_a,"The narrative includes Release A before ending with Return ER, following the standard discharge pathway.",6.0,release_c,5.0,0.350872278213501,0.050131842494010925
