2026-09-04 16:33:52,983 [INFO] goalcat: Run environment: host=Mac-Daniel.local, platform=macOS-26.6.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-09-04 16:33:52,983 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_guided_rep3, steps=[5, 6], taxonomy_mode=intent_guided, goal_model=bpic2019_goal_model.jucm
2026-09-04 16:33:52,985 [INFO] goalcat: Step 5a (intent-guided taxonomy induction) started for log: /Users/danielcalegari/vsc-workspace/GoalCat/data/logs/bpic2019.xes.gz
2026-09-04 16:33:52,985 [INFO] goalcat: Loading narrative sample from existing run directory: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_guided_rep3/04_sampling/narrative_sample.csv
2026-09-04 16:33:52,990 [INFO] goalcat: Inducing taxonomy from 35 sampled narratives against goal model: /Users/danielcalegari/vsc-workspace/GoalCat/data/goals/bpic2019_goal_model.jucm
2026-09-04 16:33:59,190 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b815fae7eed80ba5, latency=4.85s)
2026-09-04 16:35:11,026 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6a4cb93b3faa6577, latency=4.13s)
2026-09-04 16:35:12,063 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=5168dba6edd49107, latency=4.40s)
2026-09-04 16:35:12,798 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=545fdbc863625843, latency=4.83s)
2026-09-04 16:35:14,212 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=328f1a0b9d325079, latency=4.40s)
2026-09-04 16:35:14,725 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9d8f2f909f4c2a47, latency=3.70s)
2026-09-04 16:35:15,048 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9f0adc6a6dd92cdf, latency=4.45s)
2026-09-04 16:35:16,671 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9662f845e11445e7, latency=4.61s)
2026-09-04 16:35:17,015 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2cdb1274befa7899, latency=4.22s)
2026-09-04 16:35:18,307 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2d098668b4545d23, latency=4.09s)
2026-09-04 16:35:19,218 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=90aff1988b5594df, latency=4.49s)
2026-09-04 16:35:19,743 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3950c0882a2fdf0d, latency=4.70s)
2026-09-04 16:35:21,088 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=882a9ee7c835f217, latency=4.07s)
2026-09-04 16:35:21,947 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2085738425435dfd, latency=5.27s)
2026-09-04 16:35:22,561 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2fdad06336dccd15, latency=4.25s)
2026-09-04 16:35:23,171 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3a8c3f78b73275c4, latency=3.95s)
2026-09-04 16:35:24,148 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=a7f4444928f0537c, latency=4.40s)
2026-09-04 16:35:25,390 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7dd3e601c3d777e4, latency=4.30s)
2026-09-04 16:35:26,807 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0b6d47de39eba8ab, latency=4.24s)
2026-09-04 16:35:26,999 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=367b803f19699fbb, latency=5.05s)
2026-09-04 16:35:27,423 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=8db7265911fcdfd1, latency=4.25s)
2026-09-04 16:35:28,346 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=63120825a59e467f, latency=4.20s)
2026-09-04 16:35:29,777 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=aba3993e669a36ba, latency=4.39s)
2026-09-04 16:35:32,957 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b5052a88dc8379e2, latency=6.15s)
2026-09-04 16:35:32,959 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=fd4efaee6d8ddcdd, latency=5.96s)
2026-09-04 16:35:32,962 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=33897c9e1d6b5e38, latency=4.62s)
2026-09-04 16:35:32,964 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b8edd97b9fc0a2ea, latency=5.54s)
2026-09-04 16:35:34,390 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=a021dbe2547f6394, latency=4.61s)
2026-09-04 16:35:37,231 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b115457c20e65a60, latency=4.27s)
2026-09-04 16:35:37,261 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ccf05c402c4bd15b, latency=4.30s)
2026-09-04 16:35:37,560 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9fdbd8590d07338d, latency=4.60s)
2026-09-04 16:35:38,156 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0c9fa135163d6849, latency=5.19s)
2026-09-04 16:35:38,515 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1f02eebd91f46607, latency=4.12s)
2026-09-04 16:35:41,964 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6c66415c47ef15fa, latency=4.73s)
2026-09-04 16:35:41,968 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=cc7d09ab1c3b6b92, latency=4.41s)
2026-09-04 16:35:41,970 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=48cc76753a97bda6, latency=4.71s)
2026-09-04 16:35:42,611 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3224581d4120b93c, latency=4.45s)
2026-09-04 16:35:42,746 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b891687b76178d69, latency=4.23s)
2026-09-04 16:35:46,132 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=d66d5a479a95467d, latency=4.16s)
2026-09-04 16:35:46,409 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=81ce8ecf8aa07dab, latency=4.44s)
2026-09-04 16:35:46,593 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ce0707c26ab19178, latency=4.63s)
2026-09-04 16:35:48,006 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=79664a379268f0cf, latency=5.26s)
2026-09-04 16:35:48,012 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=8f04c942e940d79f, latency=5.40s)
2026-09-04 16:35:49,951 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6c59083f8261b811, latency=3.82s)
2026-09-04 16:35:50,563 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2941b035a6bba236, latency=4.15s)
2026-09-04 16:35:51,597 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c19b5b8b0d3979c4, latency=5.00s)
2026-09-04 16:35:53,126 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7eeca7a8b9bf05a0, latency=5.12s)
2026-09-04 16:35:53,491 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f7d3295d1984c525, latency=5.48s)
2026-09-04 16:35:55,069 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c02e3c4fc73b5873, latency=4.51s)
2026-09-04 16:35:55,144 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9ff4c604963fc38f, latency=5.19s)
2026-09-04 16:35:56,607 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=269f2c5377b521bc, latency=5.01s)
2026-09-04 16:35:57,921 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=dd028cb344125251, latency=4.79s)
2026-09-04 16:35:58,291 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f1818653367e1cfb, latency=4.80s)
2026-09-04 16:35:59,854 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3057c3d30ce56345, latency=4.71s)
2026-09-04 16:36:00,293 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=8970b72dcc0e41d6, latency=5.22s)
2026-09-04 16:36:01,460 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e25ff7b8c8ec4806, latency=4.85s)
2026-09-04 16:36:01,659 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=8d3ec5e625865a42, latency=3.74s)
2026-09-04 16:36:03,274 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1b9136552dd8176c, latency=4.98s)
2026-09-04 16:36:04,325 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f8c4045dc73ae927, latency=4.47s)
2026-09-04 16:36:05,005 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=acbed9658775a496, latency=4.71s)
