variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0011,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture,6,443,0.0029460663696216,S184827,39952174.26636569,19530000.0,7776000.0,375062400.0,Send Appeal to Prefecture,{},"{""29"": 21, ""538"": 17, ""49"": 17, ""550"": 14, ""559"": 14, ""537"": 14, ""11"": 14, ""557"": 12, ""558"": 12, ""541"": 12, ""561"": 12, ""28"": 12, ""9"": 10, ""40"": 10, ""30"": 10, ""536"": 9, ""53"": 8, ""50"": 7, ""26"": 7, ""57"": 6, ""44"": 6, ""36"": 6, ""46"": 5, ""847"": 5, ""560"": 4, ""565"": 4, ""20"": 4, ""546"": 4, ""39"": 4, ""56"": 4, ""857"": 4, ""858"": 4, ""849"": 4, ""563"": 3, ""556"": 3, ""562"": 3, ""821"": 3, ""52"": 3, ""59"": 3, ""548"": 3, ""551"": 3, ""42"": 3, ""45"": 3, ""31"": 3, ""823"": 3, ""16"": 3, ""852"": 3, ""846"": 3, ""861"": 3, ""868"": 3, ""34"": 3, ""839"": 3, ""828"": 3, ""25"": 3, ""837"": 2, ""825"": 2, ""21"": 2, ""37"": 2, ""552"": 2, ""564"": 2, ""48"": 2, ""845"": 2, ""850"": 2, ""41"": 2, ""848"": 2, ""63"": 2, ""851"": 2, ""854"": 2, ""862"": 2, ""867"": 2, ""810"": 2, ""811"": 2, ""802"": 2, ""829"": 2, ""830"": 2, ""843"": 2, ""841"": 2, ""27"": 2, ""35"": 2, ""566"": 1, ""840"": 1, ""55"": 1, ""844"": 1, ""23"": 1, ""43"": 1, ""47"": 1, ""853"": 1, ""855"": 1, ""60"": 1, ""859"": 1, ""860"": 1, ""65"": 1, ""869"": 1, ""865"": 1, ""866"": 1, ""17"": 1, ""32"": 1, ""33"": 1, ""808"": 1, ""813"": 1, ""704"": 1, ""817"": 1, ""824"": 1, ""816"": 1, ""838"": 1, ""832"": 1, ""827"": 1, ""10"": 1, ""38"": 1, ""58"": 1, ""22"": 1, ""820"": 1, ""833"": 1}"
V0012,Create Fine>Payment>Send Fine,3,362,0.0024073950921061,S72443,5545859.6685082875,4924800.0,777600.0,31622400.0,Send Fine,{},"{""538"": 40, ""536"": 32, ""550"": 30, ""537"": 23, ""548"": 17, ""831"": 15, ""541"": 12, ""829"": 10, ""828"": 9, ""823"": 9, ""30"": 8, ""35"": 6, ""825"": 6, ""839"": 6, ""810"": 6, ""559"": 5, ""27"": 5, ""49"": 5, ""11"": 5, ""824"": 5, ""837"": 5, ""838"": 4, ""821"": 4, ""540"": 4, ""28"": 4, ""802"": 4, ""31"": 3, ""26"": 3, ""834"": 3, ""832"": 3, ""820"": 3, ""833"": 3, ""811"": 2, ""34"": 2, ""546"": 2, ""9"": 2, ""45"": 2, ""40"": 2, ""20"": 2, ""56"": 2, ""847"": 2, ""44"": 2, ""12"": 2, ""33"": 2, ""808"": 2, ""816"": 2, ""835"": 2, ""836"": 2, ""29"": 2, ""827"": 2, ""562"": 1, ""561"": 1, ""557"": 1, ""565"": 1, ""566"": 1, ""25"": 1, ""39"": 1, ""564"": 1, ""53"": 1, ""59"": 1, ""856"": 1, ""850"": 1, ""858"": 1, ""849"": 1, ""8"": 1, ""17"": 1, ""22"": 1, ""36"": 1, ""704"": 1, ""32"": 1, ""813"": 1, ""819"": 1, ""830"": 1, ""43"": 1, ""15"": 1, ""37"": 1, ""840"": 1, ""841"": 1, ""843"": 1}"
V0013,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,9,139,0.0009243865132672,S95270,30608909.352517985,27993600.0,13395600.0,112060800.0,Payment,{},"{""49"": 11, ""558"": 10, ""541"": 9, ""559"": 6, ""537"": 5, ""550"": 5, ""563"": 4, ""561"": 4, ""40"": 4, ""538"": 4, ""536"": 4, ""557"": 4, ""53"": 4, ""26"": 4, ""560"": 3, ""52"": 3, ""29"": 3, ""562"": 2, ""30"": 2, ""556"": 2, ""840"": 2, ""37"": 2, ""856"": 2, ""847"": 2, ""852"": 2, ""60"": 2, ""28"": 2, ""851"": 2, ""45"": 2, ""59"": 2, ""15"": 2, ""12"": 2, ""564"": 1, ""555"": 1, ""843"": 1, ""824"": 1, ""31"": 1, ""44"": 1, ""48"": 1, ""846"": 1, ""24"": 1, ""848"": 1, ""854"": 1, ""62"": 1, ""858"": 1, ""849"": 1, ""56"": 1, ""868"": 1, ""831"": 1, ""11"": 1, ""839"": 1, ""836"": 1, ""21"": 1, ""34"": 1}"
V0014,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Add penalty>Payment,6,135,0.0008977854625257,S145949,55173786.666666664,55558800.0,17370000.0,130554000.0,Payment,{},"{""0"": 135, ""29"": 13, ""28"": 10, ""11"": 8, ""49"": 6, ""561"": 5, ""31"": 5, ""39"": 5, ""556"": 4, ""53"": 4, ""852"": 4, ""557"": 3, ""541"": 3, ""558"": 3, ""559"": 3, ""550"": 3, ""538"": 3, ""50"": 3, ""22"": 3, ""564"": 2, ""21"": 2, ""57"": 2, ""546"": 2, ""536"": 2, ""552"": 2, ""37"": 2, ""52"": 2, ""847"": 2, ""25"": 2, ""30"": 2, ""839"": 2, ""562"": 1, ""566"": 1, ""565"": 1, ""46"": 1, ""537"": 1, ""560"": 1, ""842"": 1, ""43"": 1, ""854"": 1, ""857"": 1, ""848"": 1, ""851"": 1, ""846"": 1, ""62"": 1, ""849"": 1, ""823"": 1, ""42"": 1, ""58"": 1, ""47"": 1, ""704"": 1, ""35"": 1, ""840"": 1, ""850"": 1}"
V0015,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Send Appeal to Prefecture,4,126,0.0008379330983573,V8854,18824314.285714287,11750400.0,3456000.0,173322000.0,Send Appeal to Prefecture,{},"{""11"": 9, ""839"": 6, ""29"": 6, ""538"": 5, ""537"": 5, ""557"": 4, ""550"": 4, ""536"": 4, ""30"": 4, ""831"": 4, ""31"": 3, ""54"": 3, ""846"": 3, ""827"": 3, ""810"": 3, ""823"": 3, ""9"": 2, ""41"": 2, ""53"": 2, ""40"": 2, ""44"": 2, ""37"": 2, ""49"": 2, ""50"": 2, ""63"": 2, ""816"": 2, ""824"": 2, ""837"": 2, ""834"": 2, ""832"": 2, ""562"": 1, ""561"": 1, ""567"": 1, ""541"": 1, ""546"": 1, ""560"": 1, ""844"": 1, ""854"": 1, ""20"": 1, ""848"": 1, ""851"": 1, ""849"": 1, ""855"": 1, ""865"": 1, ""867"": 1, ""868"": 1, ""862"": 1, ""45"": 1, ""34"": 1, ""835"": 1, ""830"": 1, ""28"": 1, ""833"": 1, ""819"": 1, ""821"": 1, ""838"": 1, ""829"": 1, ""820"": 1, ""22"": 1}"
V0016,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,9,114,0.0007581299461328,S138847,25956252.63157895,24193800.0,12438000.0,67482000.0,Payment,{},"{""550"": 7, ""541"": 7, ""537"": 7, ""538"": 7, ""29"": 7, ""559"": 5, ""30"": 5, ""557"": 4, ""536"": 4, ""45"": 3, ""10"": 3, ""548"": 2, ""11"": 2, ""58"": 2, ""56"": 2, ""821"": 2, ""831"": 2, ""36"": 2, ""50"": 2, ""839"": 2, ""704"": 2, ""560"": 1, ""562"": 1, ""567"": 1, ""546"": 1, ""540"": 1, ""554"": 1, ""556"": 1, ""558"": 1, ""551"": 1, ""12"": 1, ""53"": 1, ""39"": 1, ""855"": 1, ""24"": 1, ""850"": 1, ""49"": 1, ""21"": 1, ""16"": 1, ""40"": 1, ""848"": 1, ""9"": 1, ""31"": 1, ""32"": 1, ""811"": 1, ""816"": 1, ""824"": 1, ""830"": 1, ""825"": 1, ""837"": 1, ""810"": 1, ""829"": 1, ""41"": 1, ""44"": 1, ""26"": 1, ""820"": 1}"
V0017,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Add penalty>Send for Credit Collection,6,108,0.0007182283700206,C21568,90716466.66666667,91711800.0,38098800.0,153360000.0,Send for Credit Collection,{},"{""0"": 108, ""49"": 15, ""29"": 15, ""40"": 6, ""36"": 6, ""58"": 5, ""807"": 4, ""11"": 4, ""30"": 4, ""550"": 4, ""559"": 3, ""541"": 3, ""50"": 3, ""558"": 2, ""563"": 2, ""557"": 2, ""537"": 2, ""538"": 2, ""57"": 2, ""28"": 2, ""53"": 2, ""560"": 1, ""561"": 1, ""55"": 1, ""56"": 1, ""536"": 1, ""551"": 1, ""556"": 1, ""555"": 1, ""9"": 1, ""42"": 1, ""52"": 1, ""54"": 1, ""849"": 1, ""851"": 1, ""63"": 1, ""23"": 1, ""37"": 1, ""10"": 1, ""22"": 1, ""39"": 1}"
V0018,Create Fine>Payment>Send Fine>Insert Fine Notification>Add penalty>Payment,6,89,0.0005918733789984,S86080,24428103.370786518,19267200.0,10544400.0,74649600.0,Payment,"{""Payment"": 89}","{""550"": 8, ""561"": 5, ""538"": 5, ""537"": 5, ""536"": 3, ""20"": 3, ""541"": 2, ""40"": 2, ""560"": 2, ""559"": 2, ""823"": 2, ""53"": 2, ""26"": 2, ""11"": 2, ""16"": 2, ""817"": 2, ""819"": 2, ""824"": 2, ""831"": 2, ""810"": 2, ""22"": 2, ""12"": 2, ""558"": 1, ""565"": 1, ""567"": 1, ""557"": 1, ""563"": 1, ""842"": 1, ""50"": 1, ""29"": 1, ""846"": 1, ""847"": 1, ""62"": 1, ""27"": 1, ""827"": 1, ""28"": 1, ""836"": 1, ""835"": 1, ""821"": 1, ""704"": 1, ""37"": 1, ""30"": 1, ""44"": 1, ""45"": 1, ""54"": 1, ""820"": 1, ""31"": 1, ""9"": 1, ""843"": 1, ""47"": 1}"
V0019,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send for Credit Collection,9,88,0.000585223116313,N43876,76703113.63636364,76597200.0,44154000.0,131673600.0,Send for Credit Collection,{},"{""550"": 7, ""29"": 7, ""538"": 6, ""536"": 6, ""557"": 3, ""28"": 3, ""45"": 3, ""40"": 3, ""30"": 3, ""537"": 2, ""44"": 2, ""559"": 2, ""47"": 2, ""49"": 2, ""53"": 2, ""847"": 2, ""860"": 2, ""32"": 2, ""11"": 2, ""561"": 1, ""564"": 1, ""560"": 1, ""566"": 1, ""565"": 1, ""567"": 1, ""568"": 1, ""540"": 1, ""558"": 1, ""46"": 1, ""844"": 1, ""20"": 1, ""50"": 1, ""855"": 1, ""856"": 1, ""852"": 1, ""854"": 1, ""857"": 1, ""34"": 1, ""25"": 1, ""828"": 1, ""802"": 1, ""831"": 1, ""51"": 1, ""54"": 1, ""16"": 1, ""832"": 1}"
V0020,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send for Credit Collection,9,81,0.0005386712775154,S52805,67112400.0,61776000.0,40086000.0,116038800.0,Send for Credit Collection,{},"{""29"": 13, ""538"": 7, ""550"": 5, ""541"": 5, ""558"": 4, ""11"": 3, ""31"": 3, ""25"": 3, ""28"": 3, ""30"": 3, ""40"": 2, ""548"": 2, ""536"": 2, ""546"": 2, ""52"": 2, ""560"": 1, ""537"": 1, ""557"": 1, ""566"": 1, ""564"": 1, ""57"": 1, ""847"": 1, ""855"": 1, ""556"": 1, ""552"": 1, ""39"": 1, ""852"": 1, ""704"": 1, ""821"": 1, ""823"": 1, ""810"": 1, ""46"": 1, ""840"": 1, ""55"": 1, ""839"": 1, ""37"": 1, ""36"": 1}"
V0021,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Payment>Payment>Payment,7,69,0.0004588681252909,N41789,47845669.56521739,48211200.0,12438000.0,86140800.0,Payment,"{""Payment"": 69}","{""53"": 8, ""559"": 4, ""538"": 4, ""558"": 3, ""11"": 3, ""557"": 2, ""541"": 2, ""562"": 2, ""23"": 2, ""552"": 2, ""41"": 2, ""851"": 2, ""49"": 2, ""29"": 2, ""65"": 2, ""566"": 1, ""561"": 1, ""30"": 1, ""57"": 1, ""59"": 1, ""550"": 1, ""37"": 1, ""58"": 1, ""45"": 1, ""21"": 1, ""39"": 1, ""40"": 1, ""50"": 1, ""20"": 1, ""52"": 1, ""48"": 1, ""63"": 1, ""852"": 1, ""858"": 1, ""850"": 1, ""847"": 1, ""849"": 1, ""854"": 1, ""837"": 1, ""44"": 1, ""31"": 1, ""55"": 1}"
V0022,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,9,61,0.0004056660238079,N98750,40764511.475409836,33091200.0,20649600.0,84243600.0,Payment,{},"{""561"": 4, ""541"": 4, ""557"": 4, ""49"": 3, ""559"": 2, ""550"": 2, ""537"": 2, ""45"": 2, ""29"": 2, ""28"": 2, ""42"": 2, ""564"": 1, ""563"": 1, ""46"": 1, ""538"": 1, ""548"": 1, ""546"": 1, ""536"": 1, ""556"": 1, ""558"": 1, ""53"": 1, ""10"": 1, ""30"": 1, ""855"": 1, ""850"": 1, ""63"": 1, ""61"": 1, ""846"": 1, ""858"": 1, ""849"": 1, ""58"": 1, ""36"": 1, ""829"": 1, ""836"": 1, ""831"": 1, ""839"": 1, ""37"": 1, ""823"": 1, ""845"": 1, ""56"": 1, ""55"": 1, ""31"": 1, ""34"": 1}"
V0023,Create Fine>Payment>Send Fine>Payment,4,58,0.0003857152357518,N43873,8662593.103448275,7561800.0,3369600.0,21164400.0,Payment,"{""Payment"": 58}","{""538"": 5, ""550"": 4, ""548"": 3, ""536"": 3, ""833"": 3, ""831"": 3, ""557"": 2, ""559"": 2, ""561"": 2, ""541"": 2, ""819"": 2, ""30"": 2, ""824"": 2, ""820"": 2, ""560"": 1, ""26"": 1, ""825"": 1, ""563"": 1, ""546"": 1, ""537"": 1, ""540"": 1, ""53"": 1, ""857"": 1, ""40"": 1, ""45"": 1, ""35"": 1, ""817"": 1, ""11"": 1, ""816"": 1, ""823"": 1, ""829"": 1, ""834"": 1, ""827"": 1, ""802"": 1, ""828"": 1}"
V0024,Create Fine>Send Fine>Payment>Insert Fine Notification>Add penalty>Payment,6,56,0.000372414710381,N32408,20088835.714285713,17802000.0,11494800.0,49503600.0,Payment,"{""Payment"": 56}","{""550"": 6, ""536"": 4, ""538"": 3, ""704"": 3, ""11"": 3, ""827"": 3, ""541"": 2, ""548"": 2, ""30"": 2, ""28"": 2, ""802"": 2, ""31"": 2, ""835"": 2, ""820"": 2, ""540"": 1, ""537"": 1, ""546"": 1, ""554"": 1, ""555"": 1, ""557"": 1, ""53"": 1, ""47"": 1, ""8"": 1, ""22"": 1, ""32"": 1, ""36"": 1, ""16"": 1, ""832"": 1, ""831"": 1, ""834"": 1, ""21"": 1, ""45"": 1}"
V0025,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send for Credit Collection,9,49,0.0003258628715834,C19668,76229118.36734694,74044800.0,48387600.0,114998400.0,Send for Credit Collection,{},"{""29"": 5, ""559"": 4, ""561"": 3, ""541"": 3, ""46"": 3, ""538"": 2, ""40"": 2, ""11"": 2, ""858"": 2, ""45"": 2, ""537"": 1, ""566"": 1, ""560"": 1, ""829"": 1, ""48"": 1, ""43"": 1, ""558"": 1, ""12"": 1, ""30"": 1, ""57"": 1, ""52"": 1, ""41"": 1, ""59"": 1, ""53"": 1, ""831"": 1, ""819"": 1, ""31"": 1, ""842"": 1, ""22"": 1, ""56"": 1, ""810"": 1}"
V0026,Create Fine>Payment>Send Fine>Insert Fine Notification>Add penalty>Send for Credit Collection,6,45,0.0002992618208419,S169352,61676960.0,58492800.0,35766000.0,91238400.0,Send for Credit Collection,{},"{""537"": 4, ""538"": 4, ""541"": 3, ""561"": 3, ""557"": 2, ""558"": 2, ""550"": 2, ""49"": 2, ""11"": 2, ""37"": 2, ""559"": 1, ""548"": 1, ""57"": 1, ""54"": 1, ""852"": 1, ""44"": 1, ""40"": 1, ""850"": 1, ""857"": 1, ""12"": 1, ""29"": 1, ""823"": 1, ""831"": 1, ""22"": 1, ""38"": 1, ""35"": 1, ""842"": 1, ""10"": 1, ""41"": 1}"
V0027,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge,9,42,0.0002793110327857,A8866,28246200.0,27302400.0,14425200.0,49762800.0,Appeal to Judge,{},"{""0"": 42, ""541"": 6, ""557"": 3, ""559"": 3, ""30"": 3, ""538"": 2, ""550"": 2, ""50"": 2, ""56"": 2, ""852"": 2, ""564"": 1, ""536"": 1, ""29"": 1, ""824"": 1, ""9"": 1, ""844"": 1, ""57"": 1, ""858"": 1, ""850"": 1, ""53"": 1, ""37"": 1, ""839"": 1, ""704"": 1, ""38"": 1, ""11"": 1, ""36"": 1, ""25"": 1}"
V0028,Create Fine>Send Fine>Payment>Payment,4,34,0.0002261089313027,S57548,16002529.411764706,11017800.0,4838400.0,105926400.0,Payment,"{""Payment"": 34}","{""28"": 3, ""537"": 2, ""538"": 2, ""557"": 2, ""30"": 2, ""827"": 2, ""29"": 2, ""11"": 2, ""558"": 1, ""560"": 1, ""550"": 1, ""546"": 1, ""536"": 1, ""561"": 1, ""40"": 1, ""49"": 1, ""22"": 1, ""811"": 1, ""27"": 1, ""813"": 1, ""25"": 1, ""838"": 1, ""837"": 1, ""829"": 1, ""31"": 1}"
V0029,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Appeal to Judge,5,32,0.000212808405932,N71109,17524350.0,16977600.0,6483600.0,44924400.0,Appeal to Judge,{},"{""0"": 32, ""559"": 3, ""538"": 3, ""53"": 3, ""550"": 2, ""50"": 2, ""49"": 2, ""29"": 2, ""563"": 1, ""557"": 1, ""46"": 1, ""10"": 1, ""40"": 1, ""30"": 1, ""555"": 1, ""546"": 1, ""537"": 1, ""541"": 1, ""42"": 1, ""44"": 1, ""844"": 1, ""31"": 1, ""36"": 1}"
V0030,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender,8,30,0.0001995078805612,S153467,21059160.0,20608200.0,11833200.0,34300800.0,Notify Result Appeal to Offender,{},"{""851"": 3, ""28"": 2, ""59"": 2, ""63"": 2, ""859"": 2, ""558"": 1, ""47"": 1, ""550"": 1, ""541"": 1, ""538"": 1, ""561"": 1, ""845"": 1, ""52"": 1, ""847"": 1, ""11"": 1, ""65"": 1, ""9"": 1, ""58"": 1, ""49"": 1, ""864"": 1, ""848"": 1, ""862"": 1, ""45"": 1, ""50"": 1}"
V0031,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Appeal to Judge>Payment,6,23,0.0001529560417636,A590,66126208.69565217,64972800.0,24973200.0,180226800.0,Payment,{},"{""0"": 23, ""29"": 4, ""541"": 3, ""556"": 2, ""537"": 2, ""30"": 2, ""563"": 1, ""22"": 1, ""550"": 1, ""559"": 1, ""58"": 1, ""50"": 1, ""49"": 1, ""11"": 1, ""36"": 1, ""26"": 1}"
V0032,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture,7,22,0.0001463057790782,N36160,15536781.818181818,15375600.0,5270400.0,25830000.0,Receive Result Appeal from Prefecture,{},"{""537"": 3, ""839"": 3, ""538"": 2, ""550"": 2, ""40"": 2, ""56"": 1, ""848"": 1, ""30"": 1, ""540"": 1, ""536"": 1, ""552"": 1, ""557"": 1, ""47"": 1, ""53"": 1, ""46"": 1}"
V0033,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Payment,10,20,0.0001330052537075,N95813,55002960.0,50025600.0,22899600.0,132969600.0,Payment,{},"{""0"": 20, ""555"": 2, ""552"": 2, ""29"": 2, ""550"": 1, ""540"": 1, ""546"": 1, ""561"": 1, ""541"": 1, ""559"": 1, ""45"": 1, ""37"": 1, ""46"": 1, ""849"": 1, ""847"": 1, ""820"": 1, ""36"": 1, ""11"": 1}"
V0034,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender,8,20,0.0001330052537075,S171550,24460920.0,22593600.0,15721200.0,61344000.0,Notify Result Appeal to Offender,{},"{""848"": 3, ""555"": 2, ""852"": 2, ""560"": 1, ""537"": 1, ""538"": 1, ""50"": 1, ""37"": 1, ""49"": 1, ""858"": 1, ""39"": 1, ""58"": 1, ""862"": 1, ""62"": 1, ""15"": 1, ""29"": 1}"
V0035,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge,9,20,0.0001330052537075,N56091,25541100.0,24926400.0,16938000.0,35510400.0,Appeal to Judge,{},"{""0"": 20, ""29"": 3, ""562"": 2, ""541"": 2, ""537"": 2, ""53"": 2, ""557"": 1, ""538"": 1, ""540"": 1, ""552"": 1, ""11"": 1, ""829"": 1, ""843"": 1, ""57"": 1, ""36"": 1}"
V0036,Create Fine>Send Fine>Insert Fine Notification>Payment>Payment>Add penalty>Payment,7,20,0.0001330052537075,N71385,22853880.0,19137600.0,10976400.0,46141200.0,Payment,"{""Payment"": 20}","{""541"": 5, ""538"": 2, ""550"": 2, ""546"": 2, ""537"": 1, ""555"": 1, ""558"": 1, ""26"": 1, ""20"": 1, ""44"": 1, ""48"": 1, ""46"": 1, ""843"": 1}"
V0037,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Add penalty>Payment>Payment,7,19,0.0001263549910221,N64086,66488968.421052635,75690000.0,18493200.0,109645200.0,Payment,"{""Payment"": 19}","{""0"": 19, ""537"": 2, ""555"": 2, ""50"": 2, ""55"": 1, ""541"": 1, ""557"": 1, ""559"": 1, ""560"": 1, ""57"": 1, ""848"": 1, ""52"": 1, ""28"": 1, ""42"": 1, ""35"": 1, ""36"": 1, ""29"": 1}"
V0038,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture,7,19,0.0001263549910221,V16483,20695831.57894737,20991600.0,9162000.0,34560000.0,Receive Result Appeal from Prefecture,{},"{""40"": 2, ""847"": 2, ""562"": 1, ""548"": 1, ""536"": 1, ""541"": 1, ""550"": 1, ""48"": 1, ""53"": 1, ""45"": 1, ""850"": 1, ""855"": 1, ""864"": 1, ""862"": 1, ""848"": 1, ""23"": 1, ""31"": 1}"
V0039,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Payment,7,17,0.0001130544656513,V9219,36009317.64705882,34560000.0,12013200.0,69897600.0,Payment,{},"{""29"": 4, ""28"": 2, ""30"": 2, ""25"": 2, ""538"": 1, ""45"": 1, ""838"": 1, ""821"": 1, ""839"": 1, ""27"": 1, ""35"": 1}"
V0040,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Appeal to Judge>Send for Credit Collection,6,16,0.000106404202966,A39408,98981100.0,91495800.0,68425200.0,140572800.0,Send for Credit Collection,{},"{""0"": 16, ""29"": 3, ""538"": 2, ""541"": 1, ""557"": 1, ""39"": 1, ""540"": 1, ""45"": 1, ""11"": 1, ""53"": 1, ""850"": 1, ""856"": 1, ""56"": 1, ""30"": 1}"
V0041,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Notify Result Appeal to Offender>Payment,9,15,9.975394028064107e-05,N81255,25252560.0,23155200.0,10364400.0,47257200.0,Payment,{},"{""538"": 3, ""839"": 2, ""558"": 1, ""557"": 1, ""45"": 1, ""31"": 1, ""16"": 1, ""62"": 1, ""831"": 1, ""825"": 1, ""820"": 1, ""28"": 1}"
V0042,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Payment,8,15,9.975394028064107e-05,N77653,26934000.0,28080000.0,16070400.0,36892800.0,Payment,{},"{""541"": 2, ""49"": 2, ""53"": 2, ""537"": 1, ""536"": 1, ""50"": 1, ""59"": 1, ""848"": 1, ""31"": 1, ""810"": 1, ""831"": 1, ""829"": 1}"
V0043,Create Fine>Send Fine>Payment>Insert Fine Notification>Add penalty>Send for Credit Collection,6,14,9.310367759526502e-05,N59703,54711257.14285714,52144200.0,40352400.0,89683200.0,Send for Credit Collection,{},"{""550"": 2, ""820"": 2, ""821"": 1, ""540"": 1, ""558"": 1, ""57"": 1, ""61"": 1, ""63"": 1, ""810"": 1, ""829"": 1, ""823"": 1, ""44"": 1}"
V0044,Create Fine>Send Fine>Insert Fine Notification>Payment>Add penalty>Payment>Payment,7,14,9.310367759526502e-05,S108869,26117228.57142857,23760000.0,15289200.0,51757200.0,Payment,"{""Payment"": 14}","{""540"": 1, ""546"": 1, ""552"": 1, ""538"": 1, ""541"": 1, ""57"": 1, ""49"": 1, ""15"": 1, ""52"": 1, ""37"": 1, ""48"": 1, ""9"": 1, ""45"": 1, ""41"": 1}"
V0045,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Payment>Payment>Payment>Payment,8,13,8.645341490988894e-05,S126633,52812553.84615385,55641600.0,22723200.0,83811600.0,Payment,"{""Payment"": 13}","{""850"": 2, ""41"": 2, ""42"": 1, ""66"": 1, ""61"": 1, ""11"": 1, ""50"": 1, ""65"": 1, ""858"": 1, ""852"": 1, ""29"": 1}"
V0046,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender,8,13,8.645341490988894e-05,S173066,20184923.076923076,18576000.0,12438000.0,30668400.0,Notify Result Appeal to Offender,{},"{""31"": 2, ""550"": 1, ""541"": 1, ""538"": 1, ""560"": 1, ""848"": 1, ""62"": 1, ""48"": 1, ""852"": 1, ""52"": 1, ""29"": 1, ""36"": 1}"
V0047,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge,9,12,7.980315222451287e-05,N57760,28109100.0,26870400.0,19958400.0,41990400.0,Appeal to Judge,{},"{""0"": 12, ""541"": 3, ""559"": 2, ""550"": 1, ""554"": 1, ""44"": 1, ""53"": 1, ""39"": 1, ""847"": 1, ""821"": 1}"
V0048,Create Fine>Payment>Payment,3,12,7.980315222451287e-05,N91237,12615300.0,10020600.0,349200.0,29552400.0,Payment,"{""Payment"": 12}","{""546"": 2, ""564"": 1, ""557"": 1, ""559"": 1, ""537"": 1, ""550"": 1, ""541"": 1, ""58"": 1, ""844"": 1, ""824"": 1, ""29"": 1}"
