scope,scope_kind,category_name,indicator_id,indicator_name,unit,measured_value,satisfaction,target,threshold,worst,one_sided,provenance,n_cases,n_measured,n_not_applicable,n_no_start,n_no_end,coverage,source
timely_payment,category,Resolve via timely payment,175,"Time to appeal filing, Judge (days)",days,,,30.0,30.0,60.0,True,statutory,49580,0,49580,0,0,0.0,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
timely_payment,category,Resolve via timely payment,114,Average time to case closure (days),days,17.24039431222267,100.0,150.0,180.0,365.0,False,external-by-analogy,49580,49580,0,0,0,1.0,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
delinquent_payment,category,Resolve via delinquent payment,112,Time to fine dispatch (days),days,91.46306186682403,0.0,30.0,90.0,360.0,False,statutory,16945,16945,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
delinquent_payment,category,Resolve via delinquent payment,113,"Time to appeal filing, Prefecture (days)",days,49.65384615384615,100.0,60.0,60.0,120.0,True,statutory,16945,52,16887,1,5,0.8966,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
delinquent_payment,category,Resolve via delinquent payment,175,"Time to appeal filing, Judge (days)",days,69.90530303030303,-100.0,30.0,30.0,60.0,True,statutory,16945,11,16934,0,0,1.0,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
delinquent_payment,category,Resolve via delinquent payment,114,Average time to case closure (days),days,356.51254549031177,-95.0,150.0,180.0,365.0,False,external-by-analogy,16945,16945,0,0,0,1.0,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,112,Time to fine dispatch (days),days,90.08530725500812,0.0,30.0,90.0,360.0,False,statutory,3694,3694,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,113,"Time to appeal filing, Prefecture (days)",days,49.56221284575715,100.0,60.0,60.0,120.0,True,statutory,3694,3555,4,134,1,0.9634,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,175,"Time to appeal filing, Judge (days)",days,117.66203703703702,-100.0,30.0,30.0,60.0,True,statutory,3694,9,3685,0,0,1.0,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,114,Average time to case closure (days),days,320.552479338843,-75.0,150.0,180.0,365.0,False,external-by-analogy,3694,605,0,0,3089,0.1638,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
judicial_appeal,category,Resolve via judicial appeal to the Judge,112,Time to fine dispatch (days),days,94.83250988142292,-1.0,30.0,90.0,360.0,False,statutory,506,506,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
judicial_appeal,category,Resolve via judicial appeal to the Judge,113,"Time to appeal filing, Prefecture (days)",days,38.09613289760349,100.0,60.0,60.0,120.0,True,statutory,506,153,346,6,1,0.9563,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
judicial_appeal,category,Resolve via judicial appeal to the Judge,175,"Time to appeal filing, Judge (days)",days,93.37542603953648,-100.0,30.0,30.0,60.0,True,statutory,506,489,0,17,0,0.9664,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
judicial_appeal,category,Resolve via judicial appeal to the Judge,114,Average time to case closure (days),days,690.1831864904551,-100.0,150.0,180.0,365.0,False,external-by-analogy,506,454,0,0,52,0.8972,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
