scope,scope_kind,category_name,indicator_id,indicator_name,unit,measured_value,satisfaction,target,threshold,worst,one_sided,provenance,n_cases,n_measured,n_not_applicable,n_no_start,n_no_end,coverage,source
delinquent_payment,category,Resolve via delinquent payment,175,"Time to appeal filing, Judge (days)",days,112.0677966101695,-100.0,30.0,30.0,60.0,True,statutory,16972,59,16913,0,0,1.0,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
delinquent_payment,category,Resolve via delinquent payment,114,Average time to case closure (days),days,358.6512810315029,-96.0,150.0,180.0,365.0,False,external-by-analogy,16972,16972,0,0,0,1.0,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
administrative_appeal_prefecture,category,Resolve via administrative appeal to the Prefecture,112,Time to fine dispatch (days),days,90.11570119238297,0.0,30.0,90.0,360.0,False,statutory,3746,3746,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
administrative_appeal_prefecture,category,Resolve via administrative appeal to the Prefecture,113,"Time to appeal filing, Prefecture (days)",days,49.615561886233095,100.0,60.0,60.0,120.0,True,statutory,3746,3598,6,141,1,0.962,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
administrative_appeal_prefecture,category,Resolve via administrative appeal to the Prefecture,175,"Time to appeal filing, Judge (days)",days,151.44871794871796,-100.0,30.0,30.0,60.0,True,statutory,3746,13,3730,3,0,0.8125,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
administrative_appeal_prefecture,category,Resolve via administrative appeal to the Prefecture,114,Average time to case closure (days),days,362.637235960845,-98.0,150.0,180.0,365.0,False,external-by-analogy,3746,647,0,0,3099,0.1727,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
judicial_appeal_judge,category,Resolve via judicial appeal to the Judge,112,Time to fine dispatch (days),days,101.36470037453182,-4.0,30.0,90.0,360.0,False,statutory,356,356,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
judicial_appeal_judge,category,Resolve via judicial appeal to the Judge,113,"Time to appeal filing, Prefecture (days)",days,38.770305907173,100.0,60.0,60.0,120.0,True,statutory,356,158,194,3,1,0.9753,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
judicial_appeal_judge,category,Resolve via judicial appeal to the Judge,175,"Time to appeal filing, Judge (days)",days,109.69736842105263,-100.0,30.0,30.0,60.0,True,statutory,356,342,0,14,0,0.9607,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
judicial_appeal_judge,category,Resolve via judicial appeal to the Judge,114,Average time to case closure (days),days,576.0905913978495,-100.0,150.0,180.0,365.0,False,external-by-analogy,356,310,0,0,46,0.8708,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
