scope,scope_kind,category_name,indicator_id,indicator_name,unit,measured_value,satisfaction,target,threshold,worst,one_sided,provenance,n_cases,n_measured,n_not_applicable,n_no_start,n_no_end,coverage,source
timely_payment,category,Resolve via timely payment,175,"Time to appeal filing, Judge (days)",days,,,30.0,30.0,60.0,True,statutory,49608,0,49608,0,0,0.0,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
timely_payment,category,Resolve via timely payment,114,Average time to case closure (days),days,17.321115881847014,100.0,150.0,180.0,365.0,False,external-by-analogy,49608,49608,0,0,0,1.0,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
delinquent_payment,category,Resolve via delinquent payment,112,Time to fine dispatch (days),days,91.51369640856284,0.0,30.0,90.0,360.0,False,statutory,16957,16957,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
delinquent_payment,category,Resolve via delinquent payment,113,"Time to appeal filing, Prefecture (days)",days,27.434782608695652,100.0,60.0,60.0,120.0,True,statutory,16957,92,16860,0,5,0.9485,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
delinquent_payment,category,Resolve via delinquent payment,175,"Time to appeal filing, Judge (days)",days,132.3125,-100.0,30.0,30.0,60.0,True,statutory,16957,6,16951,0,0,1.0,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
delinquent_payment,category,Resolve via delinquent payment,114,Average time to case closure (days),days,356.55654744353365,-95.0,150.0,180.0,365.0,False,external-by-analogy,16957,16957,0,0,0,1.0,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,112,Time to fine dispatch (days),days,90.10883561643836,0.0,30.0,90.0,360.0,False,statutory,3650,3650,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,113,"Time to appeal filing, Prefecture (days)",days,50.291227194982895,100.0,60.0,60.0,120.0,True,statutory,3650,3508,3,138,1,0.9619,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,175,"Time to appeal filing, Judge (days)",days,222.63888888888889,-100.0,30.0,30.0,60.0,True,statutory,3650,6,3644,0,0,1.0,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
administrative_appeal,category,Resolve via administrative appeal to the Prefecture,114,Average time to case closure (days),days,325.89202508960574,-78.0,150.0,180.0,365.0,False,external-by-analogy,3650,558,0,0,3092,0.1529,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
judicial_appeal,category,Resolve via judicial appeal to the Judge,112,Time to fine dispatch (days),days,94.14864644487933,-1.0,30.0,90.0,360.0,False,statutory,511,511,0,0,0,1.0,"threshold 90 d and worst 360 d: Art. 201 D.Lgs. 285/1992 (ordinary notification term; extended term for parties resident abroad). target 30 d: L. 241/1990 art. 2 c.2, the default term for concluding an administrative proceeding, applied by analogy as an operational aspiration -- the specific term in Art. 201 is what binds."
judicial_appeal,category,Resolve via judicial appeal to the Judge,113,"Time to appeal filing, Prefecture (days)",days,35.56635802469136,100.0,60.0,60.0,120.0,True,statutory,511,162,342,6,1,0.9586,"threshold 60 d: Art. 203 D.Lgs. 285/1992, the window for a ricorso al Prefetto; corroborated by the Delay Prefecture' < 60 days guard in Mannhardt et al. (2016, Fig. 8). target == threshold because an admissibility window is a boundary, not a gradient. worst 120 d illustrative (2x the window)."
judicial_appeal,category,Resolve via judicial appeal to the Judge,175,"Time to appeal filing, Judge (days)",days,92.36192645074225,-100.0,30.0,30.0,60.0,True,statutory,511,494,0,17,0,0.9667,"threshold 30 d: Art. 204-bis D.Lgs. 285/1992, the window for a ricorso al Giudice di Pace -- half the Prefecture window, which v1.1 collapsed into a single 60-day indicator taken from Mannhardt et al. (2016, Fig. 8)'s Delay Judge' guard rather than from the statute. worst 60 d illustrative (2x)."
judicial_appeal,category,Resolve via judicial appeal to the Judge,114,Average time to case closure (days),days,684.3867358078603,-100.0,150.0,180.0,365.0,False,external-by-analogy,511,458,0,0,53,0.8963,"threshold 180 d: L. 241/1990 art. 2, which caps any administrative proceeding's term at 180 days. target 150 d: Art. 201's 90-day notification term plus Art. 203's 60-day payment/appeal window, i.e. the earliest lawful completion of an uncontested case. worst 365 d illustrative. Replaces v1.1's acknowledged invented placeholder."
